,system,doc,doc_id,seg_id,rater,src,mt,ref,score,zscore
97,Online-W,talk.2,8,8,rater2,我想告诉大家 宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。,"I want to tell you that the universe has its own soundtrack, and that the universe itself is playing constantly. Because space can vibrate like a drum.","I'd like to convince you that the universe has a soundtrack and that soundtrack is played on space itself, because space can wobble like a drum.",-7.0,-3.0478697012859004
98,SMU,talk.2,8,8,rater5,我想告诉大家 宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。,"I want to tell you that the universe has its own music, and the universe itself is constantly playing, because space can vibrate like a drum.","I'd like to convince you that the universe has a soundtrack and that soundtrack is played on space itself, because space can wobble like a drum.",0.0,0.3773274379795176
99,metricsystem1,talk.2,8,8,rater5,我想告诉大家 宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。,"I want to tell you that the universe has its own soundtrack, and the universe itself is playing non-stop because space can vibrate like a drum.","I'd like to convince you that the universe has a soundtrack and that soundtrack is played on space itself, because space can wobble like a drum.",0.0,0.3773274379795176
100,metricsystem2,talk.2,8,8,rater5,我想告诉大家 宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。,"I want to tell everyone that the universe has its own soundtrack, and the universe itself is constantly playing. Because the space can vibrate like a drum.","I'd like to convince you that the universe has a soundtrack and that soundtrack is played on space itself, because space can wobble like a drum.",0.0,0.3773274379795176
101,metricsystem3,talk.2,8,8,rater3,我想告诉大家 宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。,"I want to tell everyone that the universe has its own soundtrack, and the universe itself is constantly playing. Because space can vibrate like a drum.","I'd like to convince you that the universe has a soundtrack and that soundtrack is played on space itself, because space can wobble like a drum.",-5.0,-0.0216117079981245
102,metricsystem4,talk.2,8,8,rater3,我想告诉大家 宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。,"I want to tell you that the universe has its own soundtrack, and the universe itself is constantly playing, because space can vibrate like a drum.","I'd like to convince you that the universe has a soundtrack and that soundtrack is played on space itself, because space can wobble like a drum.",-10.0,-1.0940197048780371
103,metricsystem5,talk.2,8,8,rater7,我想告诉大家 宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。,I want to tell you that the universe has its own soundtrack and the universe itself is playing non-stop because space can vibrate like a drum.,"I'd like to convince you that the universe has a soundtrack and that soundtrack is played on space itself, because space can wobble like a drum.",0.0,0.4214206835297575
104,Borderline,talk.2,9,9,rater3,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,"So when some important things happen, it can send out a series of sounds to the universe.",It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,-0.1,1.0293481289441897
105,DIDI-NLP,talk.2,9,9,rater7,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,So it can send out a series of sounds to the universe when some important things happen.,It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,0.0,0.4214206835297575
106,Facebook-AI,talk.2,9,9,rater3,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,"So when something big happens, it can send out a series of sounds into the universe.",It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,0.0,1.050796288881788
107,IIE-MT,talk.2,9,9,rater3,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,"So when something important happens, it can send out a series of sounds to the universe.",It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,-0.1,1.0293481289441897
108,MiSS,talk.2,9,9,rater2,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,"So when something important happens, it can make a series of sounds to the universe.",It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,0.0,0.7879074540772029
109,NiuTrans,talk.2,9,9,rater4,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,So it can make a series of sounds into the universe when something big happens.,It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,0.0,0.4463308333754328
110,Online-W,talk.2,9,9,rater2,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,"So when something big happens, it can send a series of sounds out into the universe.",It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,-1.0,0.239939289025331
111,SMU,talk.2,9,9,rater3,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,"So when something important happens, it can make a series of voices into the universe.",It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,-10.0,-1.0940197048780371
112,metricsystem1,talk.2,9,9,rater5,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,So it can send out a series of sounds to the universe when something big happens.,It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,0.0,0.3773274379795176
113,metricsystem2,talk.2,9,9,rater5,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,"So when some important things happen, it can send out a series of sounds to the universe.",It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,0.0,0.3773274379795176
114,metricsystem3,talk.2,9,9,rater3,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,"So when something important happens, it can make a series of sounds to the universe.",It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,-5.1,-0.0430598679357227
115,metricsystem4,talk.2,9,9,rater3,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,"So when something big happens, it's able to send out a series of sounds to the universe.",It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,-5.0,-0.0216117079981245
116,metricsystem5,talk.2,9,9,rater7,所以当一些重大事情发生时 它能够向宇宙 发出一系列声音。,So it is able to send a series of sounds to the universe when something big happens.,It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.,0.0,0.4214206835297575
117,Borderline,talk.2,10,10,rater3,如今，我们希望能够 给这部关于宇宙的 宏伟的视觉作品 配上声音。,"Today, we hope to add sound to this magnificent vision of the universe.",Now we'd like to be able to add to a kind of glorious visual composition that we have of the universe -- a sonic composition.,-10.0,-1.0940197048780371
118,DIDI-NLP,talk.2,10,10,rater7,如今，我们希望能够 给这部关于宇宙的 宏伟的视觉作品 配上声音。,"Today, we hope to be able to add sound to this magnificent visual work about the universe.",Now we'd like to be able to add to a kind of glorious visual composition that we have of the universe -- a sonic composition.,0.0,0.4214206835297575
119,Facebook-AI,talk.2,10,10,rater3,如今，我们希望能够 给这部关于宇宙的 宏伟的视觉作品 配上声音。,"Now, we hope to give voice to this magnificent visual work about the universe.",Now we'd like to be able to add to a kind of glorious visual composition that we have of the universe -- a sonic composition.,-5.0,-0.0216117079981245
